Barcode,IssueDate,IsActive,SSN
24058,2015-12-07 04:17:28.680,0,1509035334
24059,2020-08-25 15:59:23.850,1,1305343760
24060,2015-05-10 08:03:17.000,0,0309884462
24061,2016-08-15 03:04:30.150,0,1208002975
24062,2020-05-01 16:01:53.660,1,1106524130
24063,2016-09-12 08:36:30.860,1,0908813072
24064,2018-11-23 22:37:39.580,1,0801246483
24065,2018-07-31 19:15:41.330,0,1312384901
24066,2019-06-14 23:27:04.800,1,1602019327
24067,2019-09-26 05:55:29.350,1,1511935862
24068,2014-06-22 01:43:01.510,1,1603880768
24069,2015-01-19 21:20:01.720,0,1103689801
24070,2015-08-11 17:50:18.410,0,1409783712
24071,2019-10-30 02:15:39.600,1,1408246693
24072,2018-02-07 05:33:29.490,1,1602726178
24073,2018-12-14 00:39:32.360,1,1311957954
24074,2015-10-03 23:10:19.940,0,1505591523
24075,2019-09-11 11:09:19.600,1,1510658791
24076,2018-01-03 12:04:00.480,1,1209658354
24077,2019-03-02 17:11:41.250,0,1506112259
24078,2014-12-03 00:19:51.370,0,1602372698
24079,2014-11-29 13:45:20.200,0,1100413762
24080,2013-11-22 00:25:30.160,1,1603441089
24081,2015-01-27 07:17:32.800,1,1603238623
24082,2016-03-23 13:47:17.960,1,1308359986
24083,2019-07-09 00:21:16.520,1,1103466585
24084,2016-03-07 06:12:42.120,0,1406971820
24085,2017-03-20 14:07:20.700,0,1200754993
24086,2013-11-02 15:28:58.470,0,1601692769
24087,2019-08-11 10:24:26.860,0,1207884948
24088,2015-05-31 08:48:39.050,0,1403879442
24089,2015-04-09 09:39:48.790,1,1511342568
24090,2020-02-11 07:52:39.730,1,1407880549
24091,2019-12-05 19:54:15.560,0,3006030317
24092,2020-11-25 23:44:58.540,0,1505327604
24093,2016-08-11 16:33:45.530,0,1310906282
24094,2014-08-16 02:20:10.360,0,1403341113
24095,2017-06-10 02:45:07.320,0,1109862207
24096,2016-11-02 22:25:11.790,1,1602850455
24097,2015-05-11 02:08:50.470,0,1410244734
24098,2013-06-26 09:53:07.280,0,1008352960
24099,2016-07-03 14:39:05.010,1,1102145900
24100,2016-02-09 13:17:01.880,1,1604005122
24101,2015-01-29 00:50:08.660,0,1010513171
24102,2018-11-04 04:46:40.830,0,1512889605
24103,2018-01-14 08:50:44.450,1,1007135958
24104,2015-07-24 09:03:06.640,0,1102678251
24105,2015-08-09 05:59:19.160,1,0806531056
24106,2016-08-27 21:39:10.300,1,2612932205
24107,2020-08-31 09:44:29.960,0,1302193434
24108,2016-02-26 21:58:11.090,1,1404294092
24109,2017-04-17 12:32:30.190,0,1509525516
24110,2014-03-29 12:10:24.680,0,1303133803
24111,2013-10-19 01:17:05.730,1,1605203663
24112,2016-03-01 04:02:28.580,1,1604861556
24113,2014-06-19 14:32:08.480,0,1602917096
24114,2020-03-15 15:33:53.680,1,1504374944
24115,2013-09-23 00:45:44.190,1,1404699612
24116,2013-11-03 13:17:12.180,1,1312634375
24117,2014-04-05 15:40:37.140,1,1504186669
24118,2013-12-18 02:23:48.740,1,1401647301
24119,2015-02-15 08:30:18.880,0,1511422015
24120,2018-03-10 03:46:42.850,1,1510575644
24121,2020-11-03 13:02:37.950,0,1605809357
24122,2017-10-07 21:06:50.300,1,1503188093
24123,2020-03-14 16:03:12.730,0,1305065952
24124,2015-12-09 13:27:21.990,1,1503278348
24125,2016-09-05 21:56:02.850,1,1400031585
24126,2019-12-04 02:30:41.070,0,1411595076
24127,2014-12-08 12:59:43.950,0,0912994700
24128,2017-10-09 22:19:22.000,1,0806376513
24129,2019-04-25 20:25:12.620,0,1602139050
24130,2016-04-19 12:44:07.810,0,1212545166
24131,2016-02-05 09:55:10.000,1,1409809423
24132,2019-02-16 07:18:33.970,0,1412135471
24133,2019-06-01 09:40:46.370,0,1107294529
24134,2019-10-21 00:28:18.330,0,1501577029
24135,2019-10-24 23:35:21.510,1,0801470171
24136,2017-03-25 02:30:51.980,1,1509183944
24137,2019-03-10 04:56:33.520,1,1402080850
24138,2017-05-27 15:18:09.870,1,1002272157
24139,2014-01-09 00:13:22.950,0,0311885571
24140,2014-01-02 16:28:10.390,0,1602162541
24141,2014-03-04 05:44:28.520,1,1404179871
24142,2016-11-24 12:26:15.770,0,0804011577
24143,2019-02-12 20:16:08.870,1,1202358124
24144,2014-06-22 21:29:24.100,1,1500860677
24145,2019-10-05 06:35:34.000,0,1304430227
24146,2017-03-17 15:51:46.980,1,1601019944
24147,2019-11-19 09:12:50.060,1,1109727038
24148,2017-05-29 00:59:51.860,1,1207312465
24149,2014-05-05 01:34:26.160,1,1411432708
24150,2017-01-16 13:27:55.140,1,1500288762
24151,2016-01-10 06:44:34.650,0,0903501058
24152,2014-11-02 23:45:01.730,1,1511718733
24153,2019-05-12 01:22:48.400,1,1310913791
24154,2019-04-26 10:52:22.160,1,1507735726
24155,2016-04-07 00:14:23.930,1,1408918791
24156,2018-04-23 03:43:18.370,0,1501566588
24157,2019-08-22 12:43:28.110,0,1202381413
24158,2015-07-18 19:23:22.450,1,1606828122
24159,2019-11-17 11:07:03.790,0,0505687391
24160,2016-09-05 03:28:38.100,1,1603556040
24161,2015-03-02 08:39:26.350,1,1511476366
24162,2016-05-03 11:25:07.950,1,1101750404
24163,2017-11-03 01:32:58.470,1,1411870225
24164,2014-06-09 23:48:22.370,0,1605682310
24165,2019-02-22 02:15:14.680,0,0605894299
24166,2015-09-02 17:58:31.760,1,1410717323
24167,2017-09-30 18:21:42.210,0,1512973709
24168,2015-08-30 14:03:50.160,0,1302206704
24169,2013-11-01 15:58:32.170,0,1312875781
24170,2017-06-30 22:14:52.220,0,1006802255
24171,2015-08-27 08:20:38.660,1,1300090375
24172,2017-11-09 00:22:27.270,1,1508779488
24173,2020-12-09 02:10:25.790,0,1210089568
24174,2014-07-25 16:02:08.480,1,1504176907
24175,2017-06-17 22:02:14.330,0,1310765690
24176,2017-05-22 00:36:22.180,1,1602765703
24177,2019-08-26 00:50:41.430,1,1112671025
24178,2019-03-04 18:33:48.620,0,1602887853
24179,2017-03-06 06:51:48.000,0,1203997543
24180,2020-06-21 06:04:15.880,0,1509452757
24181,2013-06-26 17:17:51.010,0,1508981470
24182,2018-07-12 11:59:52.100,1,1406603409
24183,2016-11-16 20:44:55.840,1,1506984752
24184,2015-09-19 06:57:17.480,1,0811783953
24185,2013-09-20 05:59:33.160,1,1209198627
24186,2014-09-14 10:10:08.270,1,1504850064
24187,2020-10-07 05:55:45.570,0,0507754307
24188,2013-07-17 22:48:24.200,1,2804665561
24189,2016-12-25 00:13:54.390,0,0712686140
24190,2014-12-13 19:52:03.130,0,1607774112
24191,2018-08-03 13:47:23.880,0,1510709009
24192,2017-02-01 09:33:11.070,0,1010135763
24193,2018-07-11 04:11:06.080,1,0505468429
24194,2018-05-05 20:44:44.850,1,1410885095
24195,2019-11-03 07:48:44.050,1,1508918445
24196,2018-10-31 18:19:20.570,1,1209195426
24197,2020-01-22 10:53:17.300,1,1406156153
24198,2018-02-14 20:27:46.490,0,1209770062
24199,2016-04-30 19:14:09.420,0,1209938679
24200,2017-07-14 12:37:02.230,1,1108134822
24201,2020-06-16 21:30:04.770,0,1311077244
24202,2017-08-31 19:08:59.890,1,1508779010
24203,2017-01-06 09:01:19.680,0,1111086443
24204,2017-11-04 03:19:33.940,1,0910381852
24205,2014-11-02 05:07:16.470,1,1506269969
24206,2019-03-03 06:22:07.380,0,1403224566
24207,2014-11-24 21:34:35.940,1,0511555124
24208,2018-03-29 09:20:39.920,0,1510280515
24209,2015-04-20 12:50:07.830,1,1609727924
24210,2019-11-16 23:38:01.750,1,1607509835
24211,2019-08-29 02:52:36.950,1,1501744204
24212,2013-11-29 18:09:39.480,0,1310904274
24213,2019-05-14 12:31:34.450,1,1303533008
24214,2020-05-28 05:02:47.920,1,1610491860
24215,2016-08-21 10:10:47.090,0,1606080427
24216,2017-08-20 20:39:34.250,0,1601418713
24217,2020-06-16 14:40:12.120,0,1011529731
24218,2015-07-27 18:35:40.980,0,1206061133
24219,2014-03-01 17:48:49.210,0,1603586059
24220,2017-11-19 16:05:06.410,1,1206514989
24221,2015-11-26 12:02:46.190,0,1409420431
24222,2017-08-25 19:33:18.010,1,1512486875
24223,2019-09-05 13:49:55.770,1,1406270722
24224,2019-11-19 20:06:29.050,1,1201567748
24225,2019-11-28 08:27:28.350,1,1603913326
24226,2019-07-25 22:47:27.590,1,1401331653
24227,2020-04-30 20:11:21.200,0,0909023468
24228,2016-01-16 05:25:40.940,0,1602185558
24229,2015-09-22 08:13:24.440,0,0608241360
24230,2019-08-18 03:42:53.770,0,1508282159
24231,2018-04-30 13:43:04.890,0,1011614948
24232,2014-12-21 04:22:54.940,1,1008219442
24233,2016-04-14 23:19:39.190,1,1609586963
24234,2020-08-22 18:14:45.780,0,1501403098
24235,2013-06-16 08:34:11.100,1,1100102082
24236,2016-10-25 22:08:51.120,1,1410221499
24237,2014-12-16 02:58:32.410,0,1211110279
24238,2020-01-13 17:25:21.900,1,1205939380
24239,2014-04-29 01:50:01.000,1,1412381889
24240,2015-07-20 23:37:25.790,1,0904094542
24241,2020-10-20 12:35:32.330,0,0908475536
24242,2015-12-21 20:35:05.650,1,1602975591
24243,2019-03-30 09:58:16.380,1,1605079151
24244,2018-02-08 00:35:52.640,0,1610765825
24245,2016-04-16 16:59:26.190,1,1606625277
24246,2018-02-13 19:37:44.390,1,0011619478
24247,2018-09-20 21:01:36.630,0,1000104931
24248,2019-02-12 23:08:18.160,1,1500572190
24249,2015-02-24 10:33:57.760,1,1503716480
24250,2015-08-25 11:09:09.790,0,1509555880
24251,2019-05-17 03:39:08.450,1,1501772081
24252,2017-12-07 16:17:36.310,0,1403616355
24253,2017-05-28 02:38:57.280,0,1111968073
24254,2019-06-12 03:09:03.010,1,0805667397
24255,2015-01-29 00:34:16.030,0,0807097486
24256,2016-04-03 01:56:46.760,1,1508142714
24257,2018-12-27 05:19:04.130,1,1503359403
24258,2018-02-17 12:54:50.640,1,1010555148
24259,2018-12-07 18:52:05.600,1,1403446772
24260,2016-04-09 06:19:48.890,0,1208973186
24261,2019-11-02 10:10:46.180,1,0704098403
24262,2019-11-09 16:08:55.010,0,1602503282
24263,2015-12-18 01:07:15.470,0,1507607399
24264,2016-09-02 09:07:14.070,0,1511278163
24265,2014-12-29 09:54:56.860,1,1603859206
24266,2018-02-17 22:29:42.000,1,1604071113
24267,2018-08-16 18:50:00.300,1,1508672034
24268,2019-09-21 18:16:48.680,1,1601339495
24269,2020-05-23 20:28:36.820,1,1602062272
24270,2020-10-26 12:01:55.980,0,1611241166
24271,2016-02-15 17:41:01.840,0,1201334717
24272,2013-11-13 21:14:50.220,0,1608483922
24273,2014-09-09 16:45:39.980,1,1004742104
24274,2019-08-12 18:11:23.430,0,1610208174
24275,2018-01-30 03:29:34.090,0,1311990810
24276,2020-12-05 15:27:40.540,1,0110168964
24277,2019-05-29 09:35:01.640,1,1300043951
24278,2015-01-07 13:14:03.120,0,1408531211
24279,2017-01-14 03:07:02.860,1,1210481387
24280,2015-03-26 12:49:43.960,0,1600320242
24281,2014-04-16 01:45:50.950,1,1607142315
24282,2014-08-28 21:03:03.030,0,1602057941
24283,2014-05-03 18:51:43.180,1,1612163796
24284,2013-07-09 21:04:14.650,1,1311215584
24285,2013-09-13 00:03:45.310,0,1607730731
24286,2013-11-02 21:25:28.570,0,3100061241
24287,2018-07-26 01:43:57.660,0,1303577045
24288,2017-11-03 20:10:36.180,1,1611833402
24289,2019-01-04 17:40:29.740,1,0304217773
24290,2018-03-15 06:37:24.340,0,1309742719
24291,2018-10-30 16:49:46.990,1,1512745953
24292,2017-10-28 14:03:41.780,1,0405031470
24293,2014-07-18 22:33:16.290,1,1308537509
24294,2019-01-19 19:30:12.120,0,1001712027
24295,2016-09-17 13:26:39.610,1,1207706869
24296,2014-05-23 20:26:37.310,0,1306366048
24297,2013-06-15 19:27:50.180,1,1411753187
24298,2016-01-07 00:51:02.310,1,1602340506
24299,2016-07-22 14:40:55.770,1,1608524492
24300,2019-02-27 18:29:44.190,1,1508466584
24301,2020-06-30 00:47:44.090,0,1608734327
24302,2019-12-31 02:44:47.960,1,1102112853
24303,2019-09-22 02:39:41.350,1,1009138769
24304,2015-04-30 22:32:01.780,0,0112637746
24305,2020-07-09 17:28:07.950,0,1303338660
24306,2018-12-13 06:24:18.230,0,1100971062
24307,2016-09-08 23:31:56.330,0,0002186683
24308,2018-10-16 08:27:33.860,1,1602188773
24309,2014-10-22 23:39:28.920,0,1508914327
24310,2015-02-23 09:06:35.500,1,1603371926
24311,2017-11-05 16:21:45.130,0,1502703601
24312,2017-05-31 16:05:01.000,0,1604209709
24313,2014-07-16 09:47:47.780,1,0910470437
24314,2017-02-23 06:02:21.640,1,1509167983
24315,2015-06-06 04:33:57.930,1,1607912513
24316,2018-08-16 13:07:43.150,1,1512217564
24317,2018-12-18 21:17:11.830,0,1507842838
24318,2015-11-20 04:03:00.810,1,1408663235
24319,2016-06-01 09:03:28.750,1,1603832279
24320,2014-08-07 12:29:28.290,1,1311792122
24321,2020-07-25 20:45:44.340,1,1404685838
24322,2014-03-24 22:39:24.110,1,1700663852
24323,2014-02-27 00:36:18.930,1,0712277359
24324,2015-08-21 13:51:12.470,1,1612925838
24325,2015-06-08 19:12:08.980,1,1602710135
24326,2019-04-20 03:37:20.060,0,1210886898
24327,2020-04-27 22:41:33.930,1,1610718251
24328,2016-08-20 21:15:27.860,0,1507497387
24329,2016-05-06 04:44:43.820,1,1512777789
24330,2017-02-18 07:02:56.770,0,1500397441
24331,2020-12-01 19:59:50.360,0,1602177351
24332,2016-11-01 08:43:59.320,1,1207178229
24333,2019-06-17 22:33:07.350,1,0603486124
24334,2018-11-17 08:37:18.670,0,1405473504
24335,2015-09-26 12:01:59.870,0,1109654765
24336,2015-04-16 23:01:03.000,1,1301262511
24337,2015-12-07 18:23:21.690,1,1611453956
24338,2020-01-03 20:19:41.400,0,1512291181
24339,2013-12-31 03:36:06.700,0,1512446376
24340,2015-10-01 17:39:27.080,1,1202037435
24341,2018-02-23 21:53:32.250,1,1301472023
24342,2020-10-09 17:16:23.810,1,1511854281
24343,2016-06-23 20:31:07.260,1,1004424115
24344,2017-04-23 08:33:54.240,0,1601021345
24345,2013-10-19 14:15:39.210,1,1200040302
24346,2014-11-11 00:44:45.980,1,1510117617
24347,2016-09-24 04:15:53.990,0,0904974042
24348,2018-05-25 16:30:54.660,0,1702381475
24349,2017-01-25 14:56:14.190,1,1407649338
24350,2019-02-02 00:18:56.460,0,1405014314
24351,2016-06-04 23:09:25.490,1,1605762580
24352,2018-07-27 15:24:49.370,1,1411484202
24353,2020-08-06 15:47:33.560,1,1107505093
24354,2015-05-28 02:11:27.480,0,1609537947
24355,2019-08-04 21:43:59.850,0,1010763703
24356,2019-09-18 02:08:19.980,0,1602516557
24357,2019-04-15 02:08:29.020,1,1505082064
24358,2017-07-13 12:48:28.870,0,1302543097
24359,2020-11-22 03:19:52.810,1,0403080317
24360,2014-09-01 13:50:47.880,0,1701671911
24361,2019-08-17 07:42:44.310,1,1701562310
24362,2013-07-01 02:16:28.460,0,1603982172
24363,2015-11-22 03:42:50.030,0,1501470012
24364,2018-09-03 16:36:32.150,0,1500259280
24365,2015-03-24 13:06:45.140,1,1604324660
24366,2014-06-16 07:37:45.800,0,1502052710
24367,2018-12-14 17:31:53.660,1,1700305252
24368,2016-08-29 01:10:29.110,0,1500913226
24369,2014-11-09 18:00:21.770,0,1500566576
24370,2013-08-01 05:32:54.920,1,1600135376
24371,2016-02-19 18:44:21.460,1,0700257461
24372,2019-12-16 00:57:30.440,0,1306115881
24373,2015-05-02 00:26:54.110,1,1601751092
24374,2014-02-10 15:24:01.670,0,1606220114
24375,2017-06-13 14:35:56.050,1,1105646690
24376,2020-10-16 03:29:20.540,0,1412315669
24377,2018-10-01 02:08:16.860,0,0803251428
24378,2017-11-05 16:02:24.700,1,1603123762
24379,2015-04-13 23:35:33.250,1,1510630045
24380,2014-01-07 18:27:22.990,1,1501910238
24381,2016-01-05 23:21:26.070,0,1603710651
24382,2015-05-16 06:10:39.260,0,0904268808
24383,2020-07-26 06:19:13.680,1,1600682110
24384,2018-04-04 04:25:47.360,0,1010033496
24385,2014-02-25 07:53:31.280,1,1411732121
24386,2015-10-18 04:35:00.980,0,1700730941
24387,2017-03-27 16:56:25.770,0,1610805618
24388,2017-07-02 20:21:39.870,0,1512359639
24389,2020-04-14 10:53:18.830,1,1004929620
24390,2017-01-08 09:53:39.900,1,1606233674
24391,2017-01-01 20:52:33.980,0,0802298284
24392,2019-05-27 05:34:52.820,1,1204596639
24393,2020-02-11 16:59:48.600,1,1410848843
24394,2020-04-30 13:45:18.820,0,1105139442
24395,2017-02-14 09:56:42.770,1,1511146866
24396,2018-02-04 19:37:03.780,1,1612988560
24397,2018-04-30 13:33:33.770,1,1606601904
24398,2018-10-21 03:54:35.110,0,1301075771
24399,2015-07-12 19:27:09.090,1,1702434647
24400,2020-05-05 06:37:53.420,1,0903543655
24401,2016-11-27 07:12:52.330,1,1310323456
24402,2013-07-08 03:05:24.880,1,1307470158
24403,2016-12-25 22:30:32.890,1,1512173339
24404,2016-12-06 09:23:19.260,1,1511412448
24405,2016-05-25 05:34:35.000,1,1310245568
24406,2017-06-20 22:11:55.060,1,1507601490
24407,2016-09-06 14:57:55.260,0,1001577549
24408,2019-12-07 00:23:31.880,1,1101589241
24409,2018-12-14 11:35:31.440,0,1501404665
24410,2019-10-19 18:14:39.320,0,1300075123
24411,2014-05-30 00:00:03.110,0,1507521749
24412,2014-11-19 10:06:04.320,0,1209470185
24413,2015-09-11 13:12:55.620,0,1512883136
24414,2020-04-26 08:52:29.810,1,1009866132
24415,2019-08-27 14:29:21.820,1,1610213390
24416,2017-09-13 01:32:05.040,1,1409379923
24417,2013-12-05 19:57:14.790,0,1607449822
24418,2018-08-19 23:17:02.680,1,1307548791
24419,2017-12-19 08:43:00.870,1,1605481887
24420,2020-06-06 08:31:44.160,0,1607458748
24421,2018-03-21 14:41:20.040,1,2801559537
24422,2014-11-23 21:10:13.790,0,1012431200
24423,2017-05-16 14:17:10.290,0,1502990091
24424,2018-11-01 08:06:41.880,1,1304077415
24425,2017-07-30 08:40:20.950,1,1705700199
24426,2017-09-25 13:09:28.640,0,1406144580
24427,2020-11-03 07:57:41.850,0,1606448593
24428,2016-01-01 10:41:35.290,0,1701935385
24429,2017-12-27 05:27:18.900,0,1306358140
24430,2020-05-08 18:58:52.270,0,1411218799
24431,2015-11-28 13:55:46.760,0,1400905262
24432,2020-12-10 22:13:41.760,1,1507994294
24433,2015-10-06 20:35:15.600,1,1201881299
24434,2015-12-09 16:57:39.840,0,0807256961
24435,2018-02-10 11:14:30.670,1,1701182338
24436,2015-12-10 20:16:01.180,1,1612542843
24437,2019-05-21 07:40:06.380,0,1602780751
24438,2017-01-29 20:55:54.410,0,1705177007
24439,2015-04-21 22:51:12.350,1,1412215705
24440,2017-09-06 09:41:36.230,0,0801834368
24441,2020-02-10 13:37:05.730,1,1704039085
24442,2018-04-21 16:32:53.890,1,1012389827
24443,2019-07-20 08:46:08.430,1,1612661937
24444,2013-12-06 16:38:39.500,1,1512334538
24445,2016-01-22 09:53:36.780,0,1612631954
24446,2015-07-26 10:46:29.660,1,1510596420
24447,2017-02-24 16:21:57.200,0,1705431589
24448,2020-10-17 08:07:18.790,1,1604093849
24449,2014-02-13 23:15:56.990,0,1608819043
24450,2020-06-03 08:24:37.730,0,1300120710
24451,2017-08-11 23:39:48.990,1,0905365460
24452,2020-09-10 14:16:31.100,1,1502414757
24453,2014-04-13 19:11:34.240,1,0403613362
24454,2016-02-05 10:55:24.930,1,0201295465
24455,2015-07-27 15:56:33.380,1,1610417692
24456,2015-06-16 10:02:38.540,1,1412349023
24457,2017-02-21 12:48:14.590,0,1401825271
24458,2019-02-24 14:23:51.020,0,1610086584
24459,2020-05-09 00:42:58.320,0,1612282502
24460,2019-08-30 16:25:06.360,0,1703188950
24461,2017-08-17 14:14:13.220,0,1706655578
24462,2014-02-16 04:16:19.970,1,1700413101
24463,2015-05-22 18:56:12.970,0,1612653150
24464,2019-08-07 16:36:39.170,0,1204934673
24465,2017-05-03 04:18:52.560,1,1501119161
24466,2014-06-19 01:46:21.360,0,0903276011
24467,2020-02-13 13:30:48.720,0,0805607247
24468,2020-10-02 20:15:15.780,0,1700504769
24469,2015-08-26 21:37:59.140,1,1312330585
24470,2017-02-26 18:13:20.630,0,1404768427
24471,2019-04-25 17:51:58.670,1,1412454282
24472,2017-11-05 23:01:20.380,0,1610967886
24473,2016-10-10 00:25:50.320,0,1207025548
24474,2013-09-23 23:01:24.630,1,1005146231
24475,2013-10-06 18:54:38.430,0,1705084882
24476,2020-11-29 22:08:26.150,0,1111500362
24477,2016-05-06 12:24:05.360,1,1411080964
24478,2016-11-19 21:38:30.780,1,1600333728
24479,2016-03-21 22:13:05.090,0,1012970900
24480,2015-06-16 21:53:51.290,1,1700733979
24481,2014-01-10 20:47:31.440,0,1509909528
24482,2013-06-28 23:50:23.050,1,0506141466
24483,2015-04-29 11:25:38.290,0,1305695052
24484,2018-07-25 21:02:41.180,0,1503190012
24485,2016-03-08 19:19:03.280,1,1101674410
24486,2016-03-18 23:39:15.660,1,1011462417
24487,2020-02-09 03:02:07.510,0,1610218203
24488,2020-08-31 09:39:50.670,0,1301396450
24489,2013-10-25 01:01:06.460,0,1407785131
24490,2016-02-07 01:11:52.120,0,1509574482
24491,2019-10-19 07:27:46.600,0,1209726824
24492,2013-09-05 17:16:15.360,0,1311422283
24493,2017-09-22 20:12:56.100,1,1511040049
24494,2016-08-22 06:26:05.990,1,1311519195
24495,2013-07-01 19:27:23.010,1,1702373493
24496,2019-06-06 09:20:45.760,0,1608154593
24497,2016-05-11 21:36:40.910,0,1212978637
24498,2020-12-12 16:09:29.260,1,0910395299
24499,2017-08-05 12:19:46.950,0,1707001431
24500,2015-01-15 08:07:15.410,1,1503288734
24501,2016-06-11 21:15:40.940,1,1409670255
24502,2017-05-24 20:06:41.420,0,1300358162
24503,2018-08-03 10:29:19.650,1,1612128070
24504,2017-12-18 05:02:36.370,0,0008251991
24505,2014-07-21 14:32:39.060,1,1001492716
24506,2020-10-06 00:38:28.610,0,1708501897
24507,2017-05-13 13:50:40.770,0,1607953941
24508,2013-12-30 20:10:09.600,0,1607760855
24509,2015-10-11 16:00:46.500,0,1603281587
24510,2015-08-27 17:48:07.230,1,1705007597
24511,2020-02-09 21:38:33.180,0,1701119084
24512,2013-09-13 15:09:43.810,1,1601448862
24513,2016-05-16 16:10:45.920,1,1506887978
24514,2018-05-05 02:49:07.020,0,1307392298
24515,2019-01-29 19:37:34.910,1,1509615863
24516,2017-07-31 14:23:50.160,1,1604668553
24517,2019-10-20 16:50:41.680,1,1108708271
24518,2017-10-27 21:53:31.800,0,1708180998
24519,2016-11-09 21:17:35.890,1,1103070156
24520,2014-07-27 04:39:36.890,1,1000436840
24521,2015-05-10 22:44:13.850,0,1512390328
